timestep,robot_id,x,y,yaw
2325,khiv1,-1.72409,0.695155,2.0299
2325,khiv10,-0.297177,0.573824,-2.31557
2325,khiv11,-0.680246,0.320846,-2.59169
2325,khiv12,-1.78086,1.34967,1.19694
2325,khiv13,-1.41242,0.346109,2.55315
2325,khiv14,-0.218267,1.86674,-1.03199
2325,khiv15,-0.752646,0.200138,3.06886
2325,khiv16,0.048253,1.3196,-1.55488
2325,khiv17,-0.484157,1.17362,-0.605564
2325,khiv18,-0.866722,2.13753,0.119893
2325,khiv19,-0.0222259,1.69374,-1.16414
2325,khiv2,-1.66836,0.565341,2.13864
2325,khiv20,0.011462,1.55713,-1.30043
2325,khiv21,-1.84238,1.1073,1.41474
2325,khiv22,-1.83901,0.776448,1.68857
2325,khiv23,-1.44045,1.89764,0.68223
2325,khiv24,-0.66228,2.12659,-0.1708
2325,khiv25,-0.385581,2.03126,-0.658905
2325,khiv26,-0.150944,0.731155,-2.13251
2325,khiv27,-1.57866,1.66246,0.931614
2325,khiv28,-0.889944,0.232185,-3.07376
2325,khiv29,-0.552984,0.381736,-2.60335
2325,khiv3,-0.388628,1.07094,-1.89386
2325,khiv4,-1.18626,2.04657,0.411666
2325,khiv5,-1.09562,0.247437,2.95426
2325,khiv6,0.0170757,1.05659,-1.79335
2325,khiv7,-0.0517858,0.886416,-1.97958
2325,khiv8,-1.67086,1.55605,0.973811
2325,khiv9,-1.56688,1.80271,0.73506
2326,khiv0,-0.152237,1.7369,-1.13506
2326,khiv1,-1.72612,0.6999,1.96728
2326,khiv10,-0.300658,0.570098,-2.37819
2326,khiv11,-0.684555,0.318279,-2.65431
2326,khiv12,-1.77864,1.35525,1.25387
2326,khiv13,-1.41734,0.349357,2.59679
2326,khiv14,-0.215235,1.86269,-0.988348
2326,khiv15,-0.758367,0.198426,2.99296
2326,khiv16,0.048308,1.3145,-1.6175
2326,khiv17,-0.482107,1.17151,-0.668182
2326,khiv18,-0.861656,2.13812,0.0572739
2326,khiv19,-0.0199971,1.68879,-1.22676
2326,khiv2,-1.6715,0.570175,2.19557
2326,khiv20,0.0130391,1.55134,-1.2435
2326,khiv21,-1.8415,1.11313,1.45838
2326,khiv22,-1.84011,0.782488,1.73222
2326,khiv23,-1.43648,1.90083,0.619611
2326,khiv24,-0.657259,2.1257,-0.233418
2326,khiv25,-0.380898,2.02767,-0.615262
2326,khiv26,-0.153689,0.726858,-2.19513
2326,khiv27,-1.57557,1.66654,0.868996
2326,khiv28,-0.895057,0.231884,-3.13638
2326,khiv29,-0.557486,0.378679,-2.5597
2326,khiv3,-0.390553,1.06526,-1.83693
2326,khiv4,-1.18169,2.0486,0.335765
2326,khiv5,-1.10142,0.248505,2.9979
2326,khiv6,0.0159246,1.05162,-1.85596
2326,khiv7,-0.0538369,0.881747,-2.0422
2326,khiv8,-1.66826,1.56066,1.03074
2326,khiv9,-1.56246,1.8068,0.778703
2327,khiv0,-0.150093,1.73239,-1.21096
2327,khiv1,-1.7281,0.704876,2.01093
2327,khiv10,-0.304899,0.565997,-2.33454
2327,khiv11,-0.689706,0.315837,-2.61067
2327,khiv12,-1.77702,1.36008,1.19125
2327,khiv13,-1.42169,0.352023,2.53417
2327,khiv14,-0.211971,1.85873,-0.931422
2327,khiv15,-0.764431,0.196551,3.0366
2327,khiv16,0.0480638,1.30861,-1.57386
2327,khiv17,-0.479653,1.16912,-0.744084
2327,khiv18,-0.855768,2.13849,0.100917
2327,khiv19,-0.0179258,1.68333,-1.18312
2327,khiv2,-1.67443,0.574267,2.13295
2327,khiv20,0.0146219,1.54639,-1.30612
2327,khiv21,-1.8409,1.1182,1.39576
2327,khiv22,-1.84142,0.788423,1.6696
2327,khiv23,-1.43169,1.90428,0.663255
2327,khiv24,-0.651513,2.12436,-0.189775
2327,khiv25,-0.376749,2.0247,-0.677881
2327,khiv26,-0.157111,0.722053,-2.15149
2327,khiv27,-1.57204,1.67065,0.912639
2327,khiv28,-0.900955,0.231822,-3.09274
2327,khiv29,-0.561649,0.375897,-2.62232
2327,khiv3,-0.392164,1.05948,-1.78
2327,khiv4,-1.17614,2.05058,0.379408
2327,khiv5,-1.10647,0.249261,2.93528
2327,khiv6,0.0142952,1.04595,-1.81232
2327,khiv7,-0.0564879,0.876477,-1.99856
2327,khiv8,-1.6657,1.56497,0.968118
2327,khiv9,-1.55856,1.81078,0.716085
2328,khiv0,-0.147995,1.7269,-1.16732
2328,khiv1,-1.73022,0.709445,1.94831
2328,khiv10,-0.308444,0.562332,-2.39716
2328,khiv11,-0.694107,0.313318,-2.67328
2328,khiv12,-1.77486,1.36557,1.23489
2328,khiv13,-1.42655,0.355364,2.57782
2328,khiv14,-0.208419,1.85401,-0.874496
2328,khiv15,-0.770212,0.194902,2.97399
2328,khiv16,0.0480193,1.30261,-1.51693
2328,khiv17,-0.477004,1.16629,-0.819985
2328,khiv18,-0.850692,2.13897,0.0382986
2328,khiv19,-0.0158563,1.67849,-1.24574
2328,khiv2,-1.67713,0.57848,2.05705
2328,khiv20,0.0161832,1.54065,-1.26248
2328,khiv21,-1.8399,1.12401,1.4394
2328,khiv22,-1.84237,0.794453,1.71324
2328,khiv23,-1.42766,1.9074,0.600636
2328,khiv24,-0.64651,2.12337,-0.252394
2328,khiv25,-0.372134,2.02103,-0.634237
2328,khiv26,-0.159931,0.717804,-2.21411
2328,khiv27,-1.56875,1.67469,0.850021
2328,khiv28,-0.906071,0.231617,3.12783
2328,khiv29,-0.566656,0.372941,-2.57868
2328,khiv3,-0.393442,1.05362,-1.72308
2328,khiv4,-1.17055,2.05278,0.436334
2328,khiv5,-1.11225,0.250439,2.97892
2328,khiv6,0.01305,1.041,-1.87494
2328,khiv7,-0.0586272,0.871848,-2.06118
2328,khiv8,-1.6626,1.56976,1.01176
2328,khiv9,-1.5541,1.81473,0.759728
2329,khiv0,-0.145748,1.72136,-1.11039
2329,khiv1,-1.73214,0.71441,1.99195
2329,khiv10,-0.312762,0.558312,-2.35352
2329,khiv11,-0.699356,0.310628,-2.62964
2329,khiv12,-1.77316,1.37038,1.17227
2329,khiv13,-1.43085,0.358111,2.5152
2329,khiv14,-0.205175,1.85007,-0.937114
2329,khiv15,-0.776344,0.192783,3.01763
2329,khiv16,0.0482597,1.29751,-1.57955
2329,khiv17,-0.474475,1.16285,-0.776342
2329,khiv18,-0.844799,2.13923,0.0819418
2329,khiv19,-0.0135784,1.673,-1.20209
2329,khiv2,-1.67992,0.583677,2.10069
2329,khiv20,0.0177057,1.53579,-1.3251
2329,khiv21,-1.83921,1.12906,1.37679
2329,khiv22,-1.84355,0.800397,1.65062
2329,khiv23,-1.42281,1.91076,0.644279
2329,khiv24,-0.64079,2.12193,-0.20875
2329,khiv25,-0.368042,2.01799,-0.696856
2329,khiv26,-0.163444,0.713065,-2.17046
2329,khiv27,-1.5648,1.67902,0.893664
2329,khiv28,-0.91197,0.231667,-3.11171
2329,khiv29,-0.571632,0.369759,-2.52175
2329,khiv3,-0.394375,1.04769,-1.66615
2329,khiv4,-1.16592,2.0549,0.373715
2329,khiv5,-1.11728,0.251291,2.9163
2329,khiv6,0.0113133,1.03537,-1.8313
2329,khiv7,-0.0613778,0.86663,-2.01753
2329,khiv8,-1.65994,1.57404,0.949143
2329,khiv9,-1.54978,1.81898,0.816654
2330,khiv0,-0.14336,1.71623,-1.05347
2330,khiv1,-1.7342,0.719074,1.92933
2330,khiv10,-0.316376,0.554715,-2.41614
2330,khiv11,-0.703779,0.308174,-2.69226
2330,khiv12,-1.7709,1.37583,1.21592
2330,khiv13,-1.43564,0.361544,2.55884
2330,khiv14,-0.20219,1.84606,-1.01302
2330,khiv15,-0.782931,0.191769,2.95501
2330,khiv16,0.0482472,1.29252,-1.65545
2330,khiv17,-0.471048,1.15957,-0.83896
2330,khiv18,-0.839714,2.13962,0.0193232
2330,khiv19,-0.0111758,1.66786,-1.26471
2330,khiv2,-1.68247,0.588091,2.03807
2330,khiv20,0.0191709,1.53007,-1.28145
2330,khiv21,-1.8381,1.13486,1.42043
2330,khiv22,-1.84448,0.806517,1.69427
2330,khiv23,-1.41872,1.9138,0.581661
2330,khiv24,-0.635807,2.12085,-0.271369
2330,khiv25,-0.363498,2.01422,-0.653213
2330,khiv26,-0.166344,0.70887,-2.23308
2330,khiv27,-1.56109,1.68354,0.95059
2330,khiv28,-0.917967,0.231514,-3.05479
2330,khiv29,-0.575802,0.366825,-2.58437
2330,khiv3,-0.394798,1.04181,-1.72877
2330,khiv4,-1.16044,2.05709,0.417359
2330,khiv5,-1.12303,0.252578,2.95995
2330,khiv6,0.00997457,1.03045,-1.89391
2330,khiv7,-0.0636045,0.862042,-2.08015
2330,khiv8,-1.65653,1.57886,0.992786
2330,khiv9,-1.54577,1.82346,0.754035
2331,khiv0,-0.140852,1.71098,-0.996539
2331,khiv1,-1.73625,0.724515,1.97298
2331,khiv10,-0.320769,0.550777,-2.37249
2331,khiv11,-0.709059,0.305665,-2.64862
2331,khiv12,-1.7691,1.3806,1.1533
2331,khiv13,-1.43989,0.364372,2.49622
2331,khiv14,-0.199512,1.84184,-1.08892
2331,khiv15,-0.78857,0.189528,2.99865
2331,khiv16,0.0477862,1.28663,-1.61181
2331,khiv17,-0.46771,1.1559,-0.914862
2331,khiv18,-0.833817,2.13977,0.0629665
2331,khiv19,-0.0086074,1.6628,-1.22107
2331,khiv2,-1.68516,0.593343,2.08172
2331,khiv20,0.0206008,1.52518,-1.34407
2331,khiv21,-1.83718,1.14078,1.47735
2331,khiv22,-1.84577,0.812923,1.63165
2331,khiv23,-1.4138,1.91707,0.625304
2331,khiv24,-0.630115,2.1193,-0.227726
2331,khiv25,-0.359464,2.0111,-0.715831
2331,khiv26,-0.169947,0.704199,-2.18944
2331,khiv27,-1.55811,1.68765,0.887971
2331,khiv28,-0.92305,0.231106,-3.1174
2331,khiv29,-0.580792,0.363679,-2.54073
2331,khiv3,-0.395365,1.0357,-1.68513
2331,khiv4,-1.15577,2.05913,0.35474
2331,khiv5,-1.12804,0.253525,2.89733
2331,khiv6,0.00813115,1.02484,-1.85027
2331,khiv7,-0.0664536,0.856876,-2.03651
2331,khiv8,-1.65373,1.58311,0.930168
2331,khiv9,-1.5418,1.82746,0.678134
2332,khiv0,-0.138167,1.70668,-1.05916
2332,khiv1,-1.73822,0.729217,1.91036
2332,khiv10,-0.324452,0.54725,-2.43511
2332,khiv11,-0.713563,0.303285,-2.71123
2332,khiv12,-1.76674,1.38601,1.19694
2332,khiv13,-1.44462,0.367895,2.53987
2332,khiv14,-0.196744,1.83663,-1.04527
2332,khiv15,-0.794067,0.187824,2.93603
2332,khiv16,0.0475141,1.28064,-1.55488
2332,khiv17,-0.46496,1.15186,-0.871219
2332,khiv18,-0.828726,2.14006,0.000347908
2332,khiv19,-0.00624023,1.65759,-1.28369
2332,khiv2,-1.68763,0.597804,2.0191
2332,khiv20,0.0219574,1.51944,-1.30043
2332,khiv21,-1.83667,1.14586,1.41474
2332,khiv22,-1.84657,0.819059,1.67529
2332,khiv23,-1.40892,1.92056,0.68223
2332,khiv24,-0.625153,2.11812,-0.290344
2332,khiv25,-0.354993,2.00726,-0.672188
2332,khiv26,-0.172925,0.70006,-2.25206
2332,khiv27,-1.55498,1.69154,0.81207
2332,khiv28,-0.928047,0.230954,3.08988
2332,khiv29,-0.585013,0.360817,-2.60335
2332,khiv3,-0.39523,1.03011,-1.74775
2332,khiv4,-1.15025,2.06121,0.398383
2332,khiv5,-1.13377,0.254921,2.94097
2332,khiv6,0.00669931,1.01995,-1.91289
2332,khiv7,-0.0691711,0.851528,-1.97958
2332,khiv8,-1.65023,1.58786,0.973811
2332,khiv9,-1.5372,1.83124,0.721777
2333,khiv0,-0.135646,1.70153,-1.01551
2333,khiv1,-1.74017,0.734697,1.954
2333,khiv10,-0.328918,0.543396,-2.39147
2333,khiv11,-0.718881,0.300915,-2.66759
2333,khiv12,-1.76485,1.39074,1.13432
2333,khiv13,-1.44881,0.370803,2.47725
2333,khiv14,-0.193757,1.83143,-0.988348
2333,khiv15,-0.800263,0.18607,2.97968
2333,khiv16,0.0475611,1.27554,-1.6175
2333,khiv17,-0.461794,1.148,-0.933837
2333,khiv18,-0.822827,2.1401,0.0439912
2333,khiv19,-0.00366206,1.65261,-1.24004
2333,khiv2,-1.69021,0.603107,2.06274
2333,khiv20,0.0232941,1.51451,-1.36305
2333,khiv21,-1.83578,1.15169,1.45838
2333,khiv22,-1.84774,0.825491,1.61267
2333,khiv23,-1.40495,1.92375,0.619611
2333,khiv24,-0.619492,2.11646,-0.246701
2333,khiv25,-0.351019,2.00406,-0.734807
2333,khiv26,-0.176616,0.695458,-2.20841
2333,khiv27,-1.55086,1.69575,0.855713
2333,khiv28,-0.93394,0.231221,3.13352
2333,khiv29,-0.590062,0.357766,-2.5597
2333,khiv3,-0.395943,1.02411,-1.7041
2333,khiv4,-1.14553,2.06316,0.335765
2333,khiv5,-1.13877,0.255963,2.87835
2333,khiv6,0.0047499,1.01438,-1.86925
2333,khiv7,-0.0712292,0.846862,-2.0422
2333,khiv8,-1.64739,1.59205,0.911192
2333,khiv9,-1.53272,1.8353,0.778703
2334,khiv0,-0.133052,1.69719,-1.07813
2334,khiv1,-1.74165,0.739822,1.89138
2334,khiv10,-0.332667,0.539939,-2.45409
2334,khiv11,-0.723369,0.298646,-2.73021
2334,khiv12,-1.76238,1.3961,1.17796
2334,khiv13,-1.45347,0.374416,2.52089
2334,khiv14,-0.190981,1.82715,-1.05097
2334,khiv15,-0.806935,0.185378,2.91706
2334,khiv16,0.047317,1.26965,-1.57386
2334,khiv17,-0.458795,1.14403,-1.00974
2334,khiv18,-0.817731,2.14029,-0.0186274
2334,khiv19,-0.00140725,1.64736,-1.30266
2334,khiv2,-1.69291,0.607842,2.11967
2334,khiv20,0.0245415,1.50875,-1.3194
2334,khiv21,-1.83518,1.15675,1.39576
2334,khiv22,-1.84835,0.831643,1.65632
2334,khiv23,-1.40016,1.9272,0.663255
2334,khiv24,-0.614554,2.11519,-0.30932
2334,khiv25,-0.346621,2.00013,-0.691163
2334,khiv26,-0.179673,0.691376,-2.27103
2334,khiv27,-1.54698,1.70012,0.912639
2334,khiv28,-0.939939,0.231296,-3.09274
2334,khiv29,-0.594337,0.354986,-2.62232
2334,khiv3,-0.396623,1.01824,-1.76672
2334,khiv4,-1.13998,2.06514,0.379408
2334,khiv5,-1.14447,0.257468,2.922
2334,khiv6,0.00296081,1.00865,-1.81232
2334,khiv7,-0.0734716,0.842394,-2.1181
2334,khiv8,-1.6438,1.59673,0.954835
2334,khiv9,-1.52855,1.83964,0.716085
2335,khiv0,-0.130644,1.69198,-1.03449
2335,khiv1,-1.74283,0.745268,1.93503
2335,khiv10,-0.337206,0.536171,-2.41044
2335,khiv11,-0.728744,0.296316,-2.68657
2335,khiv12,-1.76041,1.4008,1.11535
2335,khiv13,-1.4576,0.377403,2.45827
2335,khiv14,-0.188024,1.82205,-1.00732
2335,khiv15,-0.81267,0.183327,2.9607
2335,khiv16,0.0472752,1.26455,-1.63648
2335,khiv17,-0.45624,1.13956,-0.966095
2335,khiv18,-0.811833,2.14021,0.0250158
2335,khiv19,0.00107729,1.64234,-1.25902
2335,khiv2,-1.69553,0.612142,2.05705
2335,khiv20,0.0257846,1.5038,-1.38202
2335,khiv21,-1.83419,1.16257,1.4394
2335,khiv22,-1.84902,0.837674,1.71324
2335,khiv23,-1.39613,1.93032,0.600636
2335,khiv24,-0.608925,2.11343,-0.265676
2335,khiv25,-0.342709,1.99686,-0.753782
2335,khiv26,-0.18345,0.686845,-2.22739
2335,khiv27,-1.54384,1.70412,0.850021
2335,khiv28,-0.945033,0.231081,3.12783
2335,khiv29,-0.599443,0.352031,-2.57868
2335,khiv3,-0.397462,1.01215,-1.72308
2335,khiv4,-1.13523,2.067,0.316789
2335,khiv5,-1.14944,0.258604,2.85938
2335,khiv6,0.00170807,1.00371,-1.87494
2335,khiv7,-0.0765088,0.837338,-2.07446
2335,khiv8,-1.64083,1.60087,0.892217
2335,khiv9,-1.52407,1.84362,0.759728
2336,khiv0,-0.12812,1.68758,-1.09711
2336,khiv1,-1.74455,0.750023,1.87241
2336,khiv10,-0.34169,0.532185,-2.35352
2336,khiv11,-0.733291,0.294129,-2.74919
2336,khiv12,-1.75784,1.40612,1.15899
2336,khiv13,-1.4622,0.381103,2.50191
2336,khiv14,-0.185322,1.81772,-1.06994
2336,khiv15,-0.818927,0.182428,2.89808
2336,khiv16,0.0469192,1.25866,-1.59283
2336,khiv17,-0.453429,1.13541,-1.02871
2336,khiv18,-0.806734,2.14032,-0.0376028
2336,khiv19,0.00327586,1.63704,-1.32164
2336,khiv2,-1.69789,0.616547,1.98115
2336,khiv20,0.0269223,1.49801,-1.33838
2336,khiv21,-1.83349,1.16762,1.37679
2336,khiv22,-1.84997,0.843314,1.65062
2336,khiv23,-1.39128,1.93368,0.644279
2336,khiv24,-0.604011,2.11206,-0.328295
2336,khiv25,-0.338386,1.99284,-0.710139
2336,khiv26,-0.186584,0.682822,-2.29001
2336,khiv27,-1.54025,1.70817,0.893664
2336,khiv28,-0.950932,0.231131,-3.11171
2336,khiv29,-0.603769,0.349332,-2.6413
2336,khiv3,-0.398261,1.00638,-1.7857
2336,khiv4,-1.12963,2.06887,0.360433
2336,khiv5,-1.15512,0.260217,2.90302
2336,khiv6,0.000240837,0.998932,-1.95084
2336,khiv7,-0.0794272,0.832096,-2.01753
2336,khiv8,-1.63715,1.60549,0.93586
2336,khiv9,-1.52008,1.84751,0.697109
2337,khiv0,-0.125805,1.68232,-1.05347
2337,khiv1,-1.74595,0.755527,1.91605
2337,khiv10,-0.34531,0.528594,-2.41614
2337,khiv11,-0.738713,0.291886,-2.70554
2337,khiv12,-1.75578,1.41078,1.09637
2337,khiv13,-1.46627,0.384168,2.4393
2337,khiv14,-0.182462,1.81256,-1.0263
2337,khiv15,-0.824707,0.180474,2.94173
2337,khiv16,0.0467807,1.25356,-1.65545
2337,khiv17,-0.450823,1.13114,-1.10462
2337,khiv18,-0.800838,2.14013,0.00604051
2337,khiv19,0.00567783,1.63198,-1.27799
2337,khiv2,-1.70028,0.62194,2.02479
2337,khiv20,0.0280714,1.49305,-1.401
2337,khiv21,-1.83239,1.17342,1.42043
2337,khiv22,-1.85088,0.849358,1.69427
2337,khiv23,-1.38718,1.93672,0.581661
2337,khiv24,-0.598417,2.11019,-0.284652
2337,khiv25,-0.334537,1.9895,-0.772757
2337,khiv26,-0.190446,0.678363,-2.24636
2337,khiv27,-1.53637,1.71232,0.95059
2337,khiv28,-0.95603,0.231004,3.10885
2337,khiv29,-0.60893,0.346475,-2.59765
2337,khiv3,-0.399479,1.00053,-1.74205
2337,khiv4,-1.12485,2.07064,0.297814
2337,khiv5,-1.16007,0.261448,2.8404
2337,khiv6,-0.00191209,0.99344,-1.9072
2337,khiv7,-0.0816609,0.827512,-2.08015
2337,khiv8,-1.63357,1.6103,0.992786
2337,khiv9,-1.51561,1.85158,0.740753
2338,khiv0,-0.123376,1.67789,-1.11608
2338,khiv1,-1.74761,0.760322,1.85343
2338,khiv10,-0.349703,0.524657,-2.37249
2338,khiv11,-0.743347,0.289756,-2.76816
2338,khiv12,-1.75311,1.41604,1.14001
2338,khiv13,-1.4708,0.387955,2.48294
2338,khiv14,-0.179843,1.80819,-1.08892
2338,khiv15,-0.830893,0.179562,2.99865
2338,khiv16,0.0463131,1.24768,-1.61181
2338,khiv17,-0.448875,1.12661,-1.06097
2338,khiv18,-0.795739,2.14013,-0.0565781
2338,khiv19,0.00776162,1.62665,-1.34061
2338,khiv2,-1.70295,0.626831,2.08172
2338,khiv20,0.0290991,1.48724,-1.35735
2338,khiv21,-1.8316,1.17845,1.35781
2338,khiv22,-1.85177,0.855035,1.63165
2338,khiv23,-1.38227,1.93999,0.625304
2338,khiv24,-0.59353,2.10873,-0.34727
2338,khiv25,-0.330291,1.9854,-0.729114
2338,khiv26,-0.194218,0.673698,-2.18944
2338,khiv27,-1.53336,1.7164,0.887971
2338,khiv28,-0.961927,0.231166,-3.13069
2338,khiv29,-0.613307,0.343858,-2.66027
2338,khiv3,-0.399926,0.995068,-1.80467
2338,khiv4,-1.11922,2.0724,0.341457
2338,khiv5,-1.16571,0.263168,2.88405
2338,khiv6,-0.00391716,0.987786,-1.85027
2338,khiv7,-0.0845101,0.822347,-2.03651
2338,khiv8,-1.63076,1.61455,0.930168
2338,khiv9,-1.51151,1.8555,0.678134
2339,khiv0,-0.121034,1.67259,-1.07244
2339,khiv1,-1.7489,0.765855,1.89708
2339,khiv10,-0.353385,0.521129,-2.43511
2339,khiv11,-0.748778,0.28763,-2.72452
2339,khiv12,-1.75058,1.42148,1.19694
2339,khiv13,-1.47481,0.391097,2.42032
2339,khiv14,-0.177081,1.80297,-1.04527
2339,khiv15,-0.836776,0.177797,2.93603
2339,khiv16,0.0460778,1.24259,-1.67443
2339,khiv17,-0.446492,1.12222,-1.12359
2339,khiv18,-0.789847,2.13983,-0.0129348
2339,khiv19,0.0100783,1.62156,-1.29697
2339,khiv2,-1.70543,0.631191,2.0191
2339,khiv20,0.0301537,1.48225,-1.41997
2339,khiv21,-1.83038,1.18423,1.40145
2339,khiv22,-1.85258,0.861096,1.67529
2339,khiv23,-1.37812,1.94295,0.562685
2339,khiv24,-0.587973,2.10675,-0.303627
2339,khiv25,-0.326506,1.98199,-0.791733
2339,khiv26,-0.197203,0.669564,-2.25206
2339,khiv27,-1.53,1.72038,0.81207
2339,khiv28,-0.967026,0.231137,3.08988
2339,khiv29,-0.618522,0.3411,-2.61663
2339,khiv3,-0.401213,0.989274,-1.76103
2339,khiv4,-1.11441,2.07409,0.278839
2339,khiv5,-1.1715,0.264721,2.94097
2339,khiv6,-0.00535655,0.982894,-1.91289
2339,khiv7,-0.0868234,0.817802,-2.09913
2339,khiv8,-1.62774,1.61912,0.973811
2339,khiv9,-1.5069,1.85927,0.721777
2340,khiv0,-0.118783,1.66726,-1.01551
2340,khiv1,-1.75047,0.770681,1.83446
2340,khiv10,-0.357852,0.517276,-2.39147
2340,khiv11,-0.753399,0.285613,-2.78714
2340,khiv12,-1.74869,1.42621,1.13432
2340,khiv13,-1.47926,0.394969,2.46396
2340,khiv14,-0.174094,1.79777,-0.988348
2340,khiv15,-0.843055,0.177132,2.86013
2340,khiv16,0.0454987,1.23672,-1.63078
2340,khiv17,-0.444589,1.11763,-1.07995
2340,khiv18,-0.784749,2.13974,-0.0755534
2340,khiv19,0.0122109,1.61595,-1.24004
2340,khiv2,-1.70762,0.635682,1.9432
2340,khiv20,0.031071,1.47642,-1.37633
2340,khiv21,-1.8295,1.18925,1.33883
2340,khiv22,-1.85336,0.866777,1.61267
2340,khiv23,-1.37315,1.94613,0.606329
2340,khiv24,-0.583115,2.1052,-0.366246
2340,khiv25,-0.322339,1.97781,-0.748089
2340,khiv26,-0.200894,0.664962,-2.20841
2340,khiv27,-1.52623,1.7243,0.855713
2340,khiv28,-0.972919,0.23141,3.13352
2340,khiv29,-0.622948,0.338566,-2.67925
2340,khiv3,-0.401806,0.983843,-1.82365
2340,khiv4,-1.10875,2.07574,0.322482
2340,khiv5,-1.17649,0.265771,2.87835
2340,khiv6,-0.00730596,0.977326,-1.86925
2340,khiv7,-0.08977,0.812692,-2.05548
2340,khiv8,-1.62493,1.6233,0.911192
2340,khiv9,-1.50277,1.86302,0.659159
2341,khiv0,-0.116565,1.66305,-0.958589
2341,khiv1,-1.75166,0.77624,1.8781
2341,khiv10,-0.3616,0.513818,-2.45409
2341,khiv11,-0.758905,0.283571,-2.74349
2341,khiv12,-1.74622,1.43157,1.17796
2341,khiv13,-1.48322,0.398186,2.40135
2341,khiv14,-0.171318,1.79349,-1.05097
2341,khiv15,-0.848922,0.175404,2.90378
2341,khiv16,0.0451669,1.23163,-1.6934
2341,khiv17,-0.442332,1.1129,-1.02302
2341,khiv18,-0.778864,2.13932,-0.0319102
2341,khiv19,0.0141487,1.61101,-1.30266
2341,khiv2,-1.70981,0.641163,1.98684
2341,khiv20,0.0320308,1.47141,-1.43895
2341,khiv21,-1.82817,1.195,1.38248
2341,khiv22,-1.85407,0.872853,1.65632
2341,khiv23,-1.36895,1.94901,0.54371
2341,khiv24,-0.577596,2.10312,-0.322602
2341,khiv25,-0.318619,1.97432,-0.810708
2341,khiv26,-0.203951,0.66088,-2.27103
2341,khiv27,-1.52279,1.72812,0.793095
2341,khiv28,-0.978018,0.231478,3.0709
2341,khiv29,-0.628213,0.335907,-2.63561
2341,khiv3,-0.403141,0.978013,-1.78
2341,khiv4,-1.10305,2.07762,0.379408
2341,khiv5,-1.18133,0.267041,2.80245
2341,khiv6,-0.00883041,0.97246,-1.93187
2341,khiv7,-0.0921692,0.808192,-2.1181
2341,khiv8,-1.62164,1.62787,0.954835
2341,khiv9,-1.49809,1.86671,0.702802
2342,khiv0,-0.113841,1.65873,-0.901663
2342,khiv1,-1.75325,0.781561,1.93503
2342,khiv10,-0.366139,0.510051,-2.41044
2342,khiv11,-0.764082,0.282038,-2.80611
2342,khiv12,-1.74424,1.43627,1.11535
2342,khiv13,-1.4876,0.402142,2.44499
2342,khiv14,-0.168382,1.78841,-1.00732
2342,khiv15,-0.855179,0.174747,2.9607
2342,khiv16,0.0444765,1.22577,-1.64976
2342,khiv17,-0.439755,1.10859,-1.08564
2342,khiv18,-0.773768,2.13913,-0.0945288
2342,khiv19,0.0163865,1.60546,-1.37856
2342,khiv2,-1.71221,0.646661,2.04377
2342,khiv20,0.0328373,1.46557,-1.3953
2342,khiv21,-1.82719,1.2,1.31986
2342,khiv22,-1.85491,0.878959,1.5937
2342,khiv23,-1.36391,1.95209,0.587353
2342,khiv24,-0.572768,2.10148,-0.385221
2342,khiv25,-0.314532,1.97007,-0.767065
2342,khiv26,-0.207728,0.656349,-2.22739
2342,khiv27,-1.51893,1.73198,0.836738
2342,khiv28,-0.983905,0.231863,3.11455
2342,khiv29,-0.632921,0.333164,-2.57868
2342,khiv3,-0.404408,0.972145,-1.72308
2342,khiv4,-1.0983,2.07947,0.316789
2342,khiv5,-1.1869,0.268968,2.8461
2342,khiv6,-0.0108851,0.96693,-1.88822
2342,khiv7,-0.0952122,0.803138,-2.07446
2342,khiv8,-1.61875,1.63199,0.892217
2342,khiv9,-1.49379,1.87049,0.640183
2343,khiv0,-0.110634,1.65397,-0.844737
2343,khiv1,-1.75498,0.78628,1.87241
2343,khiv10,-0.369953,0.506665,-2.47306
2343,khiv11,-0.769544,0.28023,-2.76247
2343,khiv12,-1.74168,1.44159,1.15899
2343,khiv13,-1.49149,0.405434,2.38237
2343,khiv14,-0.165688,1.78409,-1.06994
2343,khiv15,-0.861092,0.173321,2.89808
2343,khiv16,0.0440481,1.22069,-1.71238
2343,khiv17,-0.437396,1.10418,-1.16154
2343,khiv18,-0.767892,2.13861,-0.0508855
2343,khiv19,0.0191708,1.59968,-1.33492
2343,khiv2,-1.7145,0.651216,1.98115
2343,khiv20,0.033859,1.45966,-1.33838
2343,khiv21,-1.82576,1.20572,1.3635
2343,khiv22,-1.85525,0.885018,1.63734
2343,khiv23,-1.35965,1.95489,0.524735
2343,khiv24,-0.567289,2.09929,-0.341578
2343,khiv25,-0.31023,1.96589,-0.710139
2343,khiv26,-0.210862,0.652326,-2.29001
2343,khiv27,-1.51537,1.73576,0.774119
2343,khiv28,-0.989001,0.232027,3.05193
2343,khiv29,-0.637186,0.33049,-2.6413
2343,khiv3,-0.405215,0.96711,-1.7857
2343,khiv4,-1.09356,2.08106,0.240888
2343,khiv5,-1.19263,0.27074,2.90302
2343,khiv6,-0.0125016,0.962094,-1.95084
2343,khiv7,-0.0976963,0.798684,-2.13708
2343,khiv8,-1.61523,1.63655,0.93586
