timestep,robot_id,px,py
20,khiv22,1.87047,-1.91887,-1.95939
20,khiv23,-0.337027,-1.68778,-2.28832
20,khiv24,-1.57836,-1.98438,-3.14134
20,khiv25,-1.91261,-1.73777,1.83021
20,khiv26,-0.749923,-0.328327,0.90119
20,khiv27,0.055053,0.336943,2.38467
20,khiv28,-0.202886,-0.481999,0.624078
20,khiv29,1.61763,1.56596,-1.16357
20,khiv3,0.893046,2.05283,1.64414
20,khiv4,-0.639832,-1.86202,-2.8511
20,khiv5,0.291723,-0.688983,1.6839
20,khiv6,-1.66995,0.532189,2.30298
20,khiv7,-1.80194,0.718428,2.39568
20,khiv8,-0.161048,0.136604,1.61662
20,khiv9,-0.114092,0.565983,-1.98311
21,khiv0,-1.29583,-1.22294,2.1643
21,khiv1,0.403029,-0.301441,-0.631344
21,khiv10,0.408088,1.59812,0.907889
21,khiv11,-0.475368,0.827966,-0.550397
21,khiv12,0.484876,-2.04726,-2.51364
21,khiv13,1.24968,0.282593,-2.11379
21,khiv14,-1.68378,-1.26961,2.04536
21,khiv15,-0.29598,0.808785,-0.136977
21,khiv16,-2.05857,-0.0502642,2.61165
21,khiv17,-0.482987,1.98282,0.159681
21,khiv18,-1.63593,-1.71703,-1.21308
21,khiv19,-0.683373,-0.0816058,-2.61666
21,khiv2,0.619156,-0.175005,-0.788259
21,khiv20,-1.67878,-0.551198,2.33479
21,khiv21,0.857288,-0.726867,2.36684
21,khiv22,1.86861,-1.92351,-2.03529
21,khiv23,-0.340286,-1.69157,-2.36422
21,khiv24,-1.58336,-1.98442,3.06594
21,khiv25,-1.91389,-1.73283,1.76759
21,khiv26,-0.746172,-0.323644,0.958116
21,khiv27,0.0513975,0.340353,2.30877
21,khiv28,-0.198732,-0.47904,0.56146
21,khiv29,1.61965,1.56138,-1.23947
21,khiv3,0.892642,2.05781,1.56824
21,khiv4,-0.644728,-1.86345,-2.91372
21,khiv5,0.29108,-0.683018,1.74083
21,khiv6,-1.67394,0.536668,2.3599
21,khiv7,-1.80564,0.721792,2.31978
21,khiv8,-0.161256,0.1417,1.554
21,khiv9,-0.116427,0.560565,-1.93947
22,khiv0,-1.29916,-1.21806,2.20794
22,khiv1,0.407857,-0.305004,-0.574418
22,khiv10,0.411253,1.60212,0.84527
22,khiv11,-0.47032,0.824913,-0.506754
22,khiv12,0.480854,-2.05023,-2.58954
22,khiv13,1.24703,0.278241,-2.17641
22,khiv14,-1.68608,-1.26506,1.98274
22,khiv15,-0.290933,0.808055,-0.199596
22,khiv16,-2.0629,-0.0477702,2.53575
22,khiv17,-0.477168,1.98378,0.203324
22,khiv18,-1.63417,-1.72181,-1.2757
22,khiv19,-0.688462,-0.0845892,-2.57302
22,khiv2,0.622733,-0.178639,-0.850877
22,khiv20,-1.68288,-0.54696,2.37844
22,khiv21,0.853025,-0.722646,2.42377
22,khiv22,1.86641,-1.928,-2.11119
22,khiv23,-0.343822,-1.6951,-2.44012
22,khiv24,-1.58834,-1.98408,2.99004
22,khiv25,-1.91507,-1.72705,1.81123
22,khiv26,-0.742695,-0.318756,1.01504
22,khiv27,0.047401,0.344691,2.35241
22,khiv28,-0.193756,-0.475873,0.605103
22,khiv29,1.62131,1.55667,-1.31538
22,khiv3,0.892617,2.06281,1.49234
22,khiv4,-0.650467,-1.86481,-2.87007
22,khiv5,0.290099,-0.6771,1.79775
22,khiv6,-1.67754,0.540285,2.29728
22,khiv7,-1.80907,0.725427,2.24387
22,khiv8,-0.161188,0.147598,1.59765
22,khiv9,-0.118289,0.555818,-2.00209
23,khiv0,-1.30271,-1.21323,2.26487
23,khiv1,0.412119,-0.307803,-0.637036
23,khiv10,0.415144,1.60655,0.888914
23,khiv11,-0.465875,0.822415,-0.569373
23,khiv12,0.476618,-2.05288,-2.66545
23,khiv13,1.24369,0.273373,-2.13277
23,khiv14,-1.68847,-1.25967,2.02638
23,khiv15,-0.286027,0.807094,-0.275497
23,khiv16,-2.06703,-0.0449549,2.45984
23,khiv17,-0.472168,1.98479,0.140706
23,khiv18,-1.63242,-1.72745,-1.23206
23,khiv19,-0.692773,-0.0873128,-2.63564
23,khiv2,0.626646,-0.183054,-0.807234
23,khiv20,-1.68655,-0.543416,2.31582
23,khiv21,0.848528,-0.718674,2.4807
23,khiv22,1.86387,-1.93231,-2.18709
23,khiv23,-0.347616,-1.69835,-2.51602
23,khiv24,-1.59329,-1.98336,2.91414
23,khiv25,-1.91626,-1.7221,1.74861
23,khiv26,-0.739501,-0.313678,1.07197
23,khiv27,0.0431934,0.348968,2.40934
23,khiv28,-0.188807,-0.472481,0.662029
23,khiv29,1.62261,1.55184,-1.39128
23,khiv3,0.892971,2.0678,1.41643
23,khiv4,-0.655387,-1.86615,-2.93269
23,khiv5,0.288782,-0.671247,1.85468
23,khiv6,-1.68148,0.544673,2.34093
23,khiv7,-1.81221,0.729312,2.16797
23,khiv8,-0.161299,0.152697,1.53503
23,khiv9,-0.120727,0.550446,-1.95845
24,khiv0,-1.30594,-1.20928,2.20225
24,khiv1,0.41688,-0.311286,-0.593393
24,khiv10,0.418945,1.61119,0.94584
24,khiv11,-0.460889,0.819261,-0.525729
24,khiv12,0.472192,-2.05521,-2.74135
24,khiv13,1.24047,0.26831,-2.07584
24,khiv14,-1.69069,-1.25507,1.96376
24,khiv15,-0.280341,0.805526,-0.231854
24,khiv16,-2.07094,-0.0418345,2.38394
24,khiv17,-0.466332,1.98565,0.184349
24,khiv18,-1.63075,-1.73226,-1.29468
24,khiv19,-0.697918,-0.0901991,-2.59199
24,khiv2,0.630153,-0.186756,-0.869853
24,khiv20,-1.69057,-0.539101,2.35946
24,khiv21,0.843813,-0.714965,2.53762
24,khiv22,1.86101,-1.93641,-2.263
24,khiv23,-0.352375,-1.70184,-2.47238
24,khiv24,-1.59817,-1.98227,2.83824
24,khiv25,-1.91733,-1.71629,1.79225
24,khiv26,-0.736601,-0.308426,1.12889
24,khiv27,0.0394242,0.352402,2.34672
24,khiv28,-0.184764,-0.469374,0.59941
24,khiv29,1.62354,1.54693,-1.46718
24,khiv3,0.893702,2.07274,1.34053
24,khiv4,-0.661151,-1.86741,-2.88905
24,khiv5,0.287135,-0.665478,1.9116
24,khiv6,-1.68501,0.548352,2.27831
24,khiv7,-1.81505,0.733424,2.09207
24,khiv8,-0.161119,0.158593,1.57867
24,khiv9,-0.122679,0.545735,-2.02106
25,khiv0,-1.30945,-1.20454,2.24589
25,khiv1,0.421093,-0.31416,-0.656012
25,khiv10,0.421956,1.61531,0.883221
25,khiv11,-0.456492,0.816679,-0.588348
25,khiv12,0.467604,-2.05719,-2.81725
25,khiv13,1.23754,0.263076,-2.01891
25,khiv14,-1.69297,-1.24964,2.0074
25,khiv15,-0.274508,0.804122,-0.174928
25,khiv16,-2.0746,-0.0384269,2.30804
25,khiv17,-0.460429,1.98672,0.241275
25,khiv18,-1.62936,-1.73707,-1.37058
25,khiv19,-0.703047,-0.0933106,-2.53507
25,khiv2,0.633982,-0.191244,-0.826209
25,khiv20,-1.69417,-0.535488,2.29684
25,khiv21,0.839636,-0.712041,2.475
25,khiv22,1.85785,-1.94028,-2.3389
25,khiv23,-0.356391,-1.70498,-2.53499
25,khiv24,-1.60295,-1.98082,2.76233
25,khiv25,-1.91863,-1.71044,1.84918
25,khiv26,-0.734004,-0.303018,1.18582
25,khiv27,0.0352703,0.356591,2.39036
25,khiv28,-0.179911,-0.46602,0.643053
25,khiv29,1.6241,1.54196,-1.54308
25,khiv3,0.894806,2.07762,1.26463
25,khiv4,-0.666967,-1.86888,-2.83212
25,khiv5,0.285162,-0.659813,1.96853
25,khiv6,-1.68887,0.552815,2.32195
25,khiv7,-1.81758,0.73774,2.01617
25,khiv8,-0.16114,0.164593,1.6356
25,khiv9,-0.125218,0.54041,-1.97742
26,khiv0,-1.31262,-1.20054,2.18327
26,khiv1,0.425786,-0.317733,-0.612368
26,khiv10,0.425676,1.61989,0.926864
26,khiv11,-0.451567,0.813431,-0.544705
26,khiv12,0.462878,-2.05882,-2.89315
26,khiv13,1.23491,0.257685,-1.96199
26,khiv14,-1.69511,-1.24501,1.94479
26,khiv15,-0.269493,0.803201,-0.237547
26,khiv16,-2.07798,-0.0347519,2.23214
26,khiv17,-0.45547,1.98791,0.178656
26,khiv18,-1.62815,-1.74284,-1.32693
26,khiv19,-0.707256,-0.096189,-2.59769
26,khiv2,0.637418,-0.195012,-0.888828
26,khiv20,-1.69811,-0.531098,2.34049
26,khiv21,0.83498,-0.708418,2.51865
26,khiv22,1.8544,-1.9439,-2.4148
26,khiv23,-0.361219,-1.70837,-2.49135
26,khiv24,-1.60761,-1.979,2.68643
26,khiv25,-1.92,-1.70552,1.78656
26,khiv26,-0.732058,-0.298305,1.1232
26,khiv27,0.0309035,0.360705,2.44729
26,khiv28,-0.175814,-0.462983,0.580435
26,khiv29,1.62427,1.53697,-1.61898
26,khiv3,0.896276,2.08239,1.18873
26,khiv4,-0.671834,-1.8704,-2.89474
26,khiv5,0.28287,-0.654269,2.02546
26,khiv6,-1.69233,0.55656,2.25933
26,khiv7,-1.81976,0.742234,1.94027
26,khiv8,-0.161494,0.170581,1.69252
26,khiv9,-0.127615,0.53491,-1.92049
27,khiv0,-1.31603,-1.19574,2.22692
27,khiv1,0.429944,-0.320686,-0.674987
27,khiv10,0.428758,1.62395,0.864246
27,khiv11,-0.447219,0.810767,-0.607323
27,khiv12,0.458042,-2.06008,-2.96905
27,khiv13,1.23259,0.252152,-1.90506
27,khiv14,-1.69729,-1.23953,1.98843
27,khiv15,-0.263752,0.801843,-0.193903
27,khiv16,-2.08108,-0.0308305,2.15624
27,khiv17,-0.44967,1.98899,0.2223
27,khiv18,-1.62694,-1.74779,-1.38955
27,khiv19,-0.712288,-0.0992684,-2.55404
27,khiv2,0.641161,-0.199571,-0.845185
27,khiv20,-1.70227,-0.526771,2.39741
27,khiv21,0.830854,-0.705422,2.45603
27,khiv22,1.85069,-1.94725,-2.4907
27,khiv23,-0.365294,-1.71144,-2.55397
27,khiv24,-1.61211,-1.97684,2.61053
27,khiv25,-1.92129,-1.69977,1.83021
27,khiv26,-0.729533,-0.292973,1.16684
27,khiv27,0.0270067,0.363994,2.38467
27,khiv28,-0.170898,-0.459722,0.624078
27,khiv29,1.62407,1.53197,-1.69488
27,khiv3,0.898105,2.08705,1.11283
27,khiv4,-0.676674,-1.87165,-2.97064
27,khiv5,0.280266,-0.648865,2.08238
27,khiv6,-1.6961,0.561095,2.30298
27,khiv7,-1.8216,0.746882,1.86437
27,khiv8,-0.162189,0.17654,1.74945
27,khiv9,-0.129394,0.530132,-1.98311
28,khiv0,-1.31912,-1.19168,2.1643
28,khiv1,0.434569,-0.324347,-0.631344
28,khiv10,0.432564,1.62846,0.907889
28,khiv11,-0.442357,0.807426,-0.56368
28,khiv12,0.453124,-2.06098,-3.04495
28,khiv13,1.23059,0.246496,-1.84814
28,khiv14,-1.6997,-1.23403,2.04536
28,khiv15,-0.258753,0.800835,-0.256522
28,khiv16,-2.08388,-0.0266853,2.08034
28,khiv17,-0.44469,1.99008,0.159681
28,khiv18,-1.62585,-1.75359,-1.34591
28,khiv19,-0.716547,-0.102073,-2.61666
28,khiv2,0.645122,-0.204077,-0.788259
28,khiv20,-1.70599,-0.523292,2.33479
28,khiv21,0.826268,-0.701711,2.49967
28,khiv22,1.84674,-1.95031,-2.5666
28,khiv23,-0.370186,-1.71473,-2.51033
28,khiv24,-1.61644,-1.97434,2.53463
28,khiv25,-1.92257,-1.69483,1.76759
28,khiv26,-0.727505,-0.288295,1.10423
28,khiv27,0.0226969,0.368022,2.42832
28,khiv28,-0.166745,-0.456764,0.56146
28,khiv29,1.62349,1.52701,-1.77078
28,khiv3,0.900281,2.09155,1.03693
28,khiv4,-0.68248,-1.87269,-2.927
28,khiv5,0.277359,-0.643617,2.13931
28,khiv6,-1.69949,0.564905,2.24036
28,khiv7,-1.82309,0.751656,1.78847
28,khiv8,-0.163221,0.18245,1.80638
28,khiv9,-0.131729,0.524714,-1.93947
29,khiv0,-1.32245,-1.18681,2.20794
29,khiv1,0.43867,-0.327378,-0.693962
29,khiv10,0.436277,1.63317,0.964815
29,khiv11,-0.438061,0.804679,-0.626299
29,khiv12,0.448153,-2.0615,-3.12085
29,khiv13,1.22892,0.240736,-1.79121
29,khiv14,-1.702,-1.22948,1.98274
29,khiv15,-0.253039,0.799369,-0.212879
29,khiv16,-2.08635,-0.0223402,2.00444
29,khiv17,-0.438871,1.99105,0.203324
29,khiv18,-1.62474,-1.75857,-1.40853
29,khiv19,-0.721636,-0.105057,-2.57302
29,khiv2,0.648693,-0.207717,-0.850877
29,khiv20,-1.7101,-0.519054,2.37844
29,khiv21,0.821478,-0.698098,2.5566
29,khiv22,1.84257,-1.95306,-2.6425
29,khiv23,-0.374318,-1.71772,-2.57295
29,khiv24,-1.62057,-1.97152,2.45873
29,khiv25,-1.92376,-1.68905,1.81123
29,khiv26,-0.724879,-0.283012,1.14787
29,khiv27,0.0181772,0.371967,2.48524
29,khiv28,-0.161768,-0.453596,0.605103
29,khiv29,1.62235,1.52122,-1.72714
29,khiv3,0.902792,2.09587,0.961026
29,khiv4,-0.688347,-1.87394,-2.87007
29,khiv5,0.274158,-0.638543,2.19623
29,khiv6,-1.70318,0.569511,2.284
29,khiv7,-1.8242,0.756528,1.71257
29,khiv8,-0.164588,0.188291,1.8633
29,khiv9,-0.133591,0.519967,-2.00209
30,khiv0,-1.326,-1.18197,2.26487
30,khiv1,0.443225,-0.331127,-0.650319
30,khiv10,0.439209,1.63734,0.902196
30,khiv11,-0.433263,0.801247,-0.582655
30,khiv12,0.442256,-2.06166,-3.07721
30,khiv13,1.22757,0.234889,-1.73428
30,khiv14,-1.70439,-1.22409,2.02638
30,khiv15,-0.24806,0.798266,-0.275497
30,khiv16,-2.08848,-0.0178202,1.92854
30,khiv17,-0.43299,1.99224,0.26025
30,khiv18,-1.6239,-1.7635,-1.48443
30,khiv19,-0.725947,-0.10778,-2.63564
30,khiv2,0.652606,-0.212131,-0.807234
30,khiv20,-1.71377,-0.515511,2.31582
30,khiv21,0.816496,-0.694757,2.61352
30,khiv22,1.83819,-1.95548,-2.7184
30,khiv23,-0.379272,-1.72092,-2.5293
30,khiv24,-1.62517,-1.96783,2.50237
30,khiv25,-1.92494,-1.68409,1.74861
30,khiv26,-0.722393,-0.277552,1.2048
30,khiv27,0.0134454,0.375655,2.54217
30,khiv28,-0.157559,-0.450717,0.542484
30,khiv29,1.62153,1.51619,-1.78976
30,khiv3,0.905623,2.09999,0.885125
30,khiv4,-0.693269,-1.87528,-2.93269
30,khiv5,0.2712,-0.634389,2.13362
30,khiv6,-1.70649,0.573385,2.22138
30,khiv7,-1.82495,0.761471,1.63666
30,khiv8,-0.166285,0.194045,1.92023
30,khiv9,-0.136029,0.514595,-1.95845
31,khiv0,-1.32923,-1.17803,2.20225
31,khiv1,0.447984,-0.33478,-0.593393
31,khiv10,0.442841,1.64199,0.94584
31,khiv11,-0.429019,0.798419,-0.645274
31,khiv12,0.436267,-2.06202,-3.02028
31,khiv13,1.22671,0.229864,-1.7969
31,khiv14,-1.70661,-1.2195,1.96376
31,khiv15,-0.242375,0.796691,-0.231854
31,khiv16,-2.09027,-0.0131514,1.85263
31,khiv17,-0.428054,1.99352,0.197632
31,khiv18,-1.62335,-1.76937,-1.44079
31,khiv19,-0.731092,-0.110667,-2.59199
31,khiv2,0.656113,-0.215833,-0.869853
31,khiv20,-1.71779,-0.511196,2.35946
31,khiv21,0.811331,-0.691705,2.67045
31,khiv22,1.83365,-1.95757,-2.79431
31,khiv23,-0.38346,-1.72383,-2.59192
31,khiv24,-1.62997,-1.96423,2.5593
31,khiv25,-1.92602,-1.67829,1.79225
31,khiv26,-0.720214,-0.271963,1.26172
31,khiv27,0.00925462,0.37856,2.47955
31,khiv28,-0.152523,-0.447645,0.586127
31,khiv29,1.62028,1.51042,-1.74612
31,khiv3,0.908759,2.10388,0.809224
31,khiv4,-0.699033,-1.87653,-2.88905
31,khiv5,0.268026,-0.629417,2.17726
31,khiv6,-1.71009,0.57806,2.26503
31,khiv7,-1.82531,0.766456,1.56076
31,khiv8,-0.168307,0.199693,1.97715
31,khiv9,-0.137981,0.509884,-2.02106
32,khiv0,-1.33274,-1.17328,2.24589
32,khiv1,0.452192,-0.33766,-0.656012
32,khiv10,0.445846,1.64611,0.883221
32,khiv11,-0.425007,0.795438,-0.721175
32,khiv12,0.431202,-2.0626,-3.0829
32,khiv13,1.22542,0.224108,-1.75326
32,khiv14,-1.7089,-1.21406,2.0074
32,khiv15,-0.237418,0.795494,-0.294473
32,khiv16,-2.0917,-0.00836058,1.77673
32,khiv17,-0.422276,1.99471,0.241275
32,khiv18,-1.62272,-1.77443,-1.5034
32,khiv19,-0.735454,-0.113308,-2.65461
32,khiv2,0.659942,-0.220321,-0.826209
32,khiv20,-1.72139,-0.507583,2.29684
32,khiv21,0.806001,-0.688951,2.72738
32,khiv22,1.82897,-1.95931,-2.87021
32,khiv23,-0.388474,-1.72694,-2.54828
32,khiv24,-1.63421,-1.96139,2.49668
32,khiv25,-1.92731,-1.67244,1.84918
32,khiv26,-0.718357,-0.266258,1.31865
32,khiv27,0.00458261,0.382161,2.52319
32,khiv28,-0.147511,-0.444348,0.643053
32,khiv29,1.61921,1.50452,-1.68919
32,khiv3,0.912181,2.10752,0.733322
32,khiv4,-0.703977,-1.87778,-2.95167
32,khiv5,0.264628,-0.624472,2.23418
32,khiv6,-1.71333,0.581996,2.20241
32,khiv7,-1.8253,0.771455,1.48486
32,khiv8,-0.170647,0.205217,2.03408
32,khiv9,-0.14052,0.504559,-1.97742
33,khiv0,-1.33591,-1.16929,2.18327
33,khiv1,0.456886,-0.341233,-0.612368
33,khiv10,0.449566,1.65069,0.926864
33,khiv11,-0.420552,0.791571,-0.677532
33,khiv12,0.425315,-2.06298,-3.03926
33,khiv13,1.22447,0.219098,-1.81588
33,khiv14,-1.71141,-1.20861,2.06433
33,khiv15,-0.231764,0.793812,-0.250829
33,khiv16,-2.09276,-0.0034754,1.70083
33,khiv17,-0.417318,1.9959,0.178656
33,khiv18,-1.62229,-1.78031,-1.45976
33,khiv19,-0.740652,-0.116096,-2.61097
33,khiv2,0.663378,-0.224089,-0.888828
33,khiv20,-1.72533,-0.503193,2.34049
33,khiv21,0.800523,-0.686506,2.7843
33,khiv22,1.82416,-1.96069,-2.94611
33,khiv23,-0.392717,-1.72977,-2.6109
33,khiv24,-1.63822,-1.95841,2.42078
33,khiv25,-1.92868,-1.66752,1.78656
33,khiv26,-0.717051,-0.261329,1.25603
33,khiv27,-0.00029059,0.385661,2.58012
33,khiv28,-0.14341,-0.441318,0.580435
33,khiv29,1.61857,1.49946,-1.75181
33,khiv3,0.915869,2.1109,0.657421
33,khiv4,-0.709764,-1.87893,-2.90803
33,khiv5,0.261515,-0.620434,2.17157
33,khiv6,-1.71684,0.586738,2.24605
33,khiv7,-1.82491,0.776438,1.40896
33,khiv8,-0.173297,0.210599,2.091
33,khiv9,-0.142561,0.499886,-2.04004
34,khiv0,-1.33932,-1.16448,2.22692
34,khiv1,0.461043,-0.344186,-0.674987
34,khiv10,0.452648,1.65475,0.864246
34,khiv11,-0.416595,0.788354,-0.740151
34,khiv12,0.420239,-2.06348,-3.10188
34,khiv13,1.22306,0.213367,-1.77224
34,khiv14,-1.7138,-1.2041,2.00171
34,khiv15,-0.225959,0.792297,-0.193903
34,khiv16,-2.09344,0.00147605,1.62493
34,khiv17,-0.411519,1.99698,0.2223
34,khiv18,-1.62175,-1.78538,-1.52238
34,khiv19,-0.745064,-0.118654,-2.67359
34,khiv2,0.667121,-0.228649,-0.845185
34,khiv20,-1.72886,-0.499512,2.27787
34,khiv21,0.794915,-0.684376,2.84123
34,khiv22,1.81838,-1.96187,-2.90246
34,khiv23,-0.397788,-1.73278,-2.56725
34,khiv24,-1.64268,-1.95455,2.46442
34,khiv25,-1.92997,-1.66177,1.83021
34,khiv26,-0.715255,-0.25571,1.29967
34,khiv27,-0.00535042,0.388884,2.63704
34,khiv28,-0.138494,-0.438057,0.624078
34,khiv29,1.61754,1.49365,-1.70816
34,khiv3,0.919803,2.11398,0.58152
34,khiv4,-0.714731,-1.88008,-2.97064
34,khiv5,0.258155,-0.615585,2.21521
34,khiv6,-1.72001,0.590735,2.18343
34,khiv7,-1.82414,0.781378,1.33306
34,khiv8,-0.17625,0.215821,2.14793
34,khiv9,-0.145201,0.494611,-1.9964
35,khiv0,-1.34296,-1.15971,2.28384
35,khiv1,0.465668,-0.347848,-0.631344
35,khiv10,0.456454,1.65926,0.907889
35,khiv11,-0.412218,0.784399,-0.696507
35,khiv12,0.414346,-2.06374,-3.05823
35,khiv13,1.22202,0.208376,-1.83485
35,khiv14,-1.71629,-1.19876,2.04536
35,khiv15,-0.220962,0.791281,-0.256522
35,khiv16,-2.09375,0.00646523,1.54903
35,khiv17,-0.406539,1.99808,0.159681
35,khiv18,-1.62148,-1.79038,-1.59828
35,khiv19,-0.749319,-0.117527,-2.62994
35,khiv2,0.670485,-0.232481,-0.907803
35,khiv20,-1.73271,-0.495048,2.32151
35,khiv21,0.789195,-0.682568,2.89815
35,khiv22,1.81342,-1.96305,-2.96508
35,khiv23,-0.402084,-1.73553,-2.62987
35,khiv24,-1.64734,-1.95077,2.52135
35,khiv25,-1.93126,-1.65683,1.76759
35,khiv26,-0.714444,-0.253392,1.23705
35,khiv27,-0.00979757,0.391378,2.57443
35,khiv28,-0.134341,-0.435098,0.56146
35,khiv29,1.61682,1.4886,-1.77078
35,khiv3,0.923959,2.11676,0.505619
35,khiv4,-0.720539,-1.88111,-2.927
35,khiv5,0.255112,-0.611493,2.15259
35,khiv6,-1.72343,0.595543,2.22707
35,khiv7,-1.823,0.786245,1.25716
35,khiv8,-0.179003,0.220113,2.08531
35,khiv9,-0.14733,0.489977,-2.05901
36,khiv0,-1.34627,-1.15583,2.22122
36,khiv1,0.469769,-0.350879,-0.693962
36,khiv10,0.459613,1.66326,0.84527
36,khiv11,-0.408323,0.781108,-0.759126
36,khiv12,0.409262,-2.06414,-3.12085
36,khiv13,1.22051,0.202674,-1.79121
36,khiv14,-1.7186,-1.19421,1.98274
36,khiv15,-0.215248,0.789815,-0.212879
36,khiv16,-2.09368,0.0114634,1.47313
36,khiv17,-0.40072,1.99905,0.203324
36,khiv18,-1.62158,-1.79537,-1.67418
36,khiv19,-0.753201,-0.116571,-2.69256
36,khiv2,0.674141,-0.237111,-0.86416
36,khiv20,-1.73679,-0.490643,2.37844
36,khiv21,0.783381,-0.681089,2.95508
36,khiv22,1.80762,-1.96412,-2.92144
36,khiv23,-0.407212,-1.73845,-2.58623
36,khiv24,-1.65147,-1.94778,2.45873
36,khiv25,-1.93244,-1.65105,1.81123
36,khiv26,-0.713202,-0.251027,1.2807
36,khiv27,-0.0147898,0.394521,2.61807
36,khiv28,-0.129364,-0.431931,0.605103
36,khiv29,1.61568,1.48282,-1.72714
36,khiv3,0.928314,2.11921,0.429717
36,khiv4,-0.725527,-1.88218,-2.98962
36,khiv5,0.251844,-0.606582,2.19623
36,khiv6,-1.72652,0.599599,2.16446
36,khiv7,-1.8215,0.791011,1.18126
36,khiv8,-0.181933,0.225233,2.12896
36,khiv9,-0.150069,0.484752,-2.01537
37,khiv0,-1.34987,-1.15115,2.26487
37,khiv1,0.474324,-0.354628,-0.650319
37,khiv10,0.463504,1.6677,0.888914
37,khiv11,-0.404022,0.77707,-0.715483
37,khiv12,0.403365,-2.06429,-3.07721
37,khiv13,1.21917,0.196825,-1.73428
37,khiv14,-1.72099,-1.18882,2.02638
37,khiv15,-0.210269,0.788712,-0.275497
37,khiv16,-2.09323,0.0164419,1.39723
37,khiv17,-0.394839,2.00023,0.26025
37,khiv18,-1.62215,-1.80124,-1.63054
37,khiv19,-0.758605,-0.116171,-2.64892
37,khiv2,0.678016,-0.241691,-0.807234
37,khiv20,-1.74045,-0.487094,2.31582
37,khiv21,0.777492,-0.679943,3.01201
37,khiv22,1.80264,-1.96521,-2.98406
37,khiv23,-0.411559,-1.74112,-2.64885
37,khiv24,-1.65606,-1.94408,2.50237
37,khiv25,-1.93363,-1.64609,1.74861
37,khiv26,-0.711252,-0.24824,1.33762
37,khiv27,-0.0199726,0.397543,2.67499
37,khiv28,-0.125155,-0.429052,0.542484
37,khiv29,1.61486,1.47778,-1.78976
37,khiv3,0.932842,2.12133,0.353816
37,khiv4,-0.731353,-1.8831,-2.94598
37,khiv5,0.24888,-0.602432,2.13362
37,khiv6,-1.72934,0.603725,2.08855
37,khiv7,-1.81963,0.79565,1.10535
37,khiv8,-0.184612,0.229572,2.06634
37,khiv9,-0.152673,0.479347,-1.95845
38,khiv0,-1.35311,-1.14722,2.20225
38,khiv1,0.478367,-0.357736,-0.712938
38,khiv10,0.467305,1.67234,0.94584
38,khiv11,-0.399511,0.773115,-0.658557
38,khiv12,0.397376,-2.06465,-3.02028
38,khiv13,1.21831,0.1918,-1.7969
38,khiv14,-1.72321,-1.18423,1.96376
38,khiv15,-0.204584,0.787137,-0.231854
38,khiv16,-2.0924,0.0213719,1.32132
38,khiv17,-0.389903,2.00151,0.197632
38,khiv18,-1.62223,-1.80605,-1.69316
38,khiv19,-0.763004,-0.115654,-2.71154
38,khiv2,0.681517,-0.245398,-0.869853
38,khiv20,-1.74386,-0.483441,2.23992
38,khiv21,0.771548,-0.679134,3.06893
38,khiv22,1.79682,-1.96616,-2.94042
38,khiv23,-0.416741,-1.74393,-2.6052
38,khiv24,-1.66039,-1.9413,2.43975
38,khiv25,-1.9347,-1.64029,1.79225
38,khiv26,-0.710007,-0.245575,1.39455
38,khiv27,-0.025315,0.400272,2.73192
38,khiv28,-0.120119,-0.425979,0.586127
38,khiv29,1.61361,1.47202,-1.74612
38,khiv3,0.937518,2.1231,0.277915
38,khiv4,-0.737243,-1.88424,-2.88905
38,khiv5,0.245706,-0.59746,2.17726
38,khiv6,-1.73229,0.608832,2.1322
38,khiv7,-1.81742,0.800133,1.02945
38,khiv8,-0.187445,0.234747,2.10998
38,khiv9,-0.154632,0.47464,-2.02106
39,khiv0,-1.35662,-1.14247,2.24589
39,khiv1,0.48285,-0.361571,-0.669294
39,khiv10,0.470316,1.67645,0.883221
39,khiv11,-0.3955,0.769967,-0.721175
39,khiv12,0.392311,-2.06524,-3.0829
39,khiv13,1.21702,0.186044,-1.75326
39,khiv14,-1.7255,-1.17879,2.0074
39,khiv15,-0.199627,0.78594,-0.294473
39,khiv16,-2.09098,0.0270972,1.36497
39,khiv17,-0.384125,2.0027,0.241275
39,khiv18,-1.62279,-1.80757,-1.76906
39,khiv19,-0.768621,-0.115703,-2.66789
39,khiv2,0.685346,-0.249886,-0.826209
39,khiv20,-1.74755,-0.478837,2.28356
39,khiv21,0.765567,-0.678664,3.12586
39,khiv22,1.79181,-1.96716,-3.00303
39,khiv23,-0.421911,-1.74698,-2.54828
39,khiv24,-1.66479,-1.94168,2.4834
39,khiv25,-1.936,-1.63444,1.84918
39,khiv26,-0.708502,-0.242511,1.45147
39,khiv27,-0.030804,0.402693,2.78885
39,khiv28,-0.115856,-0.42318,0.523509
39,khiv29,1.61253,1.46611,-1.68919
39,khiv3,0.942314,2.12451,0.202013
39,khiv4,-0.742189,-1.88548,-2.95167
39,khiv5,0.242308,-0.592515,2.23418
39,khiv6,-1.73499,0.613163,2.06958
39,khiv7,-1.81488,0.804437,0.953552
39,khiv8,-0.19004,0.239136,2.04736
39,khiv9,-0.157171,0.469315,-1.97742
40,khiv0,-1.35979,-1.13848,2.18327
40,khiv1,0.486833,-0.364755,-0.731913
40,khiv10,0.474036,1.68103,0.926864
40,khiv11,-0.391724,0.76669,-0.797077
